close,epoch,high,low,open
112487.5482,2025-06-22 16:57:00,112487.5482,112282.6325,112282.6325
112571.0156,2025-06-22 16:58:00,112571.0156,112455.0846,112467.2643
112732.3407,2025-06-22 16:59:00,112776.5824,112563.4495,112563.4495
112713.5712,2025-06-22 17:00:00,112738.5823,112641.0394,112711.3412
112785.3443,2025-06-22 17:01:00,112879.3629,112665.1556,112691.614
112820.6521,2025-06-22 17:02:00,112821.8161,112718.1744,112776.5258
112816.4826,2025-06-22 17:03:00,112889.6454,112781.2615,112848.175
112826.7308,2025-06-22 17:04:00,112855.0322,112729.5401,112780.4653
112720.3643,2025-06-22 17:05:00,112853.7615,112706.7183,112841.4205
112633.7478,2025-06-22 17:06:00,112729.4288,112633.7478,112697.9532
112640.6582,2025-06-22 17:07:00,112640.9284,112565.7472,112629.7882
112633.4131,2025-06-22 17:08:00,112664.3629,112545.3103,112638.4194
112544.8554,2025-06-22 17:09:00,112635.6807,112518.3193,112626.2165
112553.2978,2025-06-22 17:10:00,112590.9958,112487.4444,112573.4503
112646.0553,2025-06-22 17:11:00,112646.0553,112517.0355,112532.7172
112698.8465,2025-06-22 17:12:00,112702.5464,112599.1478,112633.8692
112663.5284,2025-06-22 17:13:00,112714.5148,112606.0538,112699.9748
112692.3011,2025-06-22 17:14:00,112721.7238,112587.0467,112672.4408
112660.5907,2025-06-22 17:15:00,112731.7433,112621.9108,112686.8228
112631.307,2025-06-22 17:16:00,112674.4631,112579.5349,112650.943
112673.9922,2025-06-22 17:17:00,112697.5191,112595.9188,112610.2984
112777.4858,2025-06-22 17:18:00,112777.4858,112672.9222,112707.9285
112690.4482,2025-06-22 17:19:00,112858.0772,112690.4482,112774.5175
112812.3774,2025-06-22 17:20:00,112817.2294,112695.5776,112695.5776
112717.6066,2025-06-22 17:21:00,112898.8718,112677.2133,112807.1887
112956.4889,2025-06-22 17:22:00,112956.4889,112655.478,112691.8779
112953.328,2025-06-22 17:23:00,113005.8296,112882.5974,112943.8526
112881.642,2025-06-22 17:24:00,112930.082,112844.1292,112907.046
112804.6598,2025-06-22 17:25:00,112873.4205,112709.8891,112862.202
112962.275,2025-06-22 17:26:00,113038.8969,112828.4804,112828.4804
112917.627,2025-06-22 17:27:00,113026.7641,112909.8919,112976.3951
113118.3741,2025-06-22 17:28:00,113118.3741,112896.7053,112942.6543
112978.7133,2025-06-22 17:29:00,113153.8907,112954.6566,113105.3831
112684.8411,2025-06-22 17:30:00,112972.2648,112656.682,112969.4498
112653.5132,2025-06-22 17:31:00,112703.6257,112572.9221,112688.5835
112814.9384,2025-06-22 17:32:00,112822.0988,112647.5906,112647.9616
112830.1346,2025-06-22 17:33:00,112861.2603,112717.0186,112798.104
112643.1591,2025-06-22 17:34:00,112838.1503,112610.3263,112811.7912
112816.2708,2025-06-22 17:35:00,112830.8062,112561.5221,112622.1285
112899.6146,2025-06-22 17:36:00,112899.6146,112802.2618,112814.5288
112848.4815,2025-06-22 17:37:00,112890.5123,112797.3239,112890.0222
113136.4152,2025-06-22 17:38:00,113146.1136,112824.3025,112824.3025
113194.5187,2025-06-22 17:39:00,113217.4152,113106.4553,113166.3255
112958.0967,2025-06-22 17:40:00,113170.7813,112957.7494,113162.5335
112825.4877,2025-06-22 17:41:00,112980.7717,112798.2286,112944.5506
112785.8544,2025-06-22 17:42:00,112848.3852,112672.5139,112829.7972
112735.472,2025-06-22 17:43:00,112798.0162,112735.472,112759.1905
112949.2422,2025-06-22 17:44:00,112949.2422,112744.4073,112757.394
112957.6848,2025-06-22 17:45:00,113041.4176,112939.354,112942.3375
112710.7447,2025-06-22 17:46:00,112974.1954,112710.7447,112974.1954
112922.1312,2025-06-22 17:47:00,112922.1312,112707.4029,112712.3281
112947.4629,2025-06-22 17:48:00,112958.071,112857.5181,112894.5975
112958.539,2025-06-22 17:49:00,113037.8613,112890.3328,112951.6597
112873.3333,2025-06-22 17:50:00,112994.6934,112873.3333,112974.1701
112904.8717,2025-06-22 17:51:00,112915.6147,112836.78,112879.9668
112749.3699,2025-06-22 17:52:00,112918.2555,112686.7991,112918.2555
112785.7405,2025-06-22 17:53:00,112896.5828,112713.5457,112771.3328
112786.333,2025-06-22 17:54:00,112809.816,112736.3663,112784.0299
112806.7049,2025-06-22 17:55:00,112851.7667,112752.8956,112805.4739
112682.3723,2025-06-22 17:56:00,112769.7281,112656.1149,112769.7281
112682.6512,2025-06-22 17:57:00,112822.146,112638.546,112655.1391
112511.5111,2025-06-22 17:58:00,112711.5829,112439.7147,112702.1084
112408.796,2025-06-22 17:59:00,112573.2294,112408.796,112563.8291
112536.0283,2025-06-22 18:00:00,112574.8627,112433.1466,112433.1466
112502.8099,2025-06-22 18:01:00,112606.8891,112484.2743,112521.1214
112555.816,2025-06-22 18:02:00,112614.1216,112478.2214,112478.2214
112479.1224,2025-06-22 18:03:00,112589.1935,112472.3121,112552.1627
112524.3281,2025-06-22 18:04:00,112615.9385,112480.9428,112480.9428
112634.6594,2025-06-22 18:05:00,112634.6594,112532.266,112532.266
112602.0821,2025-06-22 18:06:00,112722.5897,112578.8257,112632.1038
112569.0331,2025-06-22 18:07:00,112680.6537,112521.3292,112620.163
112532.978,2025-06-22 18:08:00,112594.0491,112443.6453,112594.0491
112666.2124,2025-06-22 18:09:00,112687.4914,112528.8719,112558.7823
112602.6007,2025-06-22 18:10:00,112693.654,112590.7532,112670.8133
112395.4636,2025-06-22 18:11:00,112639.465,112395.4636,112613.4968
112499.3658,2025-06-22 18:12:00,112520.1018,112371.1135,112407.937
112661.0467,2025-06-22 18:13:00,112674.0327,112463.8841,112463.8841
112665.0111,2025-06-22 18:14:00,112775.4077,112649.353,112676.355
112730.337,2025-06-22 18:15:00,112785.5942,112618.7241,112663.8263
112804.8013,2025-06-22 18:16:00,112814.0804,112689.405,112703.1451
112761.521,2025-06-22 18:17:00,112847.6766,112729.6368,112846.8193
112458.1436,2025-06-22 18:18:00,112763.0774,112433.7477,112763.0774
112497.4806,2025-06-22 18:19:00,112498.4458,112434.4173,112449.1728
112659.4014,2025-06-22 18:20:00,112698.7188,112503.9776,112520.8016
112540.2342,2025-06-22 18:21:00,112654.4288,112540.2342,112654.4288
112662.2271,2025-06-22 18:22:00,112703.8472,112513.7512,112553.1077
112689.0082,2025-06-22 18:23:00,112781.3887,112638.9395,112638.9395
112643.1325,2025-06-22 18:24:00,112698.1756,112589.0758,112694.4201
112527.2688,2025-06-22 18:25:00,112663.9451,112428.4504,112640.1487
112478.4276,2025-06-22 18:26:00,112524.9374,112398.8436,112524.9374
112413.077,2025-06-22 18:27:00,112548.9612,112413.077,112475.7021
112379.9098,2025-06-22 18:28:00,112422.5489,112331.2929,112400.6858
112229.3195,2025-06-22 18:29:00,112383.5156,112155.0931,112383.5156
112169.9827,2025-06-22 18:30:00,112225.2494,112086.4387,112225.2494
112026.219,2025-06-22 18:31:00,112163.5114,111981.7392,112135.7867
111757.9089,2025-06-22 18:32:00,112045.2516,111699.5653,112026.3506
111814.0344,2025-06-22 18:33:00,111950.1029,111676.7093,111733.6799
111837.3384,2025-06-22 18:34:00,111837.3384,111769.333,111806.9438
111797.0282,2025-06-22 18:35:00,111958.6396,111797.0282,111832.3994
111917.4991,2025-06-22 18:36:00,111931.8065,111827.3518,111827.3518
111882.079,2025-06-22 18:37:00,111965.9722,111805.9517,111916.7409
111752.821,2025-06-22 18:38:00,111939.9525,111743.0368,111869.1569
111673.9595,2025-06-22 18:39:00,111765.2732,111669.423,111744.2503
111699.2942,2025-06-22 18:40:00,111738.5233,111639.3073,111695.6106
111595.2141,2025-06-22 18:41:00,111711.5158,111572.0532,111669.818
111513.0522,2025-06-22 18:42:00,111625.9519,111513.0522,111585.5704
111290.3314,2025-06-22 18:43:00,111506.2154,111282.3346,111506.2154
111196.0697,2025-06-22 18:44:00,111283.8156,111190.4767,111283.8156
111292.2892,2025-06-22 18:45:00,111333.7202,111225.6288,111225.6288
111316.9667,2025-06-22 18:46:00,111346.5898,111225.2609,111313.8707
111484.7619,2025-06-22 18:47:00,111498.823,111284.7969,111293.4007
111449.0467,2025-06-22 18:48:00,111502.0187,111335.6319,111502.0187
111564.5041,2025-06-22 18:49:00,111597.3066,111454.3941,111490.4131
111463.0217,2025-06-22 18:50:00,111597.9231,111434.7207,111592.8285
111463.7022,2025-06-22 18:51:00,111498.0395,111395.9159,111462.0393
111385.6488,2025-06-22 18:52:00,111519.8557,111385.6488,111478.1553
111490.9419,2025-06-22 18:53:00,111494.0196,111369.2443,111379.9978
111244.2696,2025-06-22 18:54:00,111491.3439,111244.2696,111455.3274
111294.8827,2025-06-22 18:55:00,111408.3561,111235.5212,111255.9697
111155.1162,2025-06-22 18:56:00,111296.7723,111049.0525,111296.7723
111119.7718,2025-06-22 18:57:00,111139.2338,111052.148,111113.5051
111007.9615,2025-06-22 18:58:00,111135.5719,111007.9615,111120.8627
111062.72,2025-06-22 18:59:00,111118.5065,110904.694,110997.4106
111130.7094,2025-06-22 19:00:00,111157.6111,111016.5416,111021.1685
111080.7111,2025-06-22 19:01:00,111206.9324,111080.7111,111171.0095
110982.5672,2025-06-22 19:02:00,111074.5575,110961.3193,111074.5575
110954.0754,2025-06-22 19:03:00,111023.8967,110911.8651,110955.3774
111064.6717,2025-06-22 19:04:00,111064.6717,110927.2856,110948.6771
110908.2658,2025-06-22 19:05:00,111081.7625,110901.1998,111065.828
110921.9249,2025-06-22 19:06:00,110969.236,110801.6279,110929.8531
110938.8443,2025-06-22 19:07:00,111002.8197,110864.9697,110914.2607
111294.6252,2025-06-22 19:08:00,111294.6252,110971.3627,110971.3627
111173.1894,2025-06-22 19:09:00,111324.7564,111133.1042,111264.2421
111341.5256,2025-06-22 19:10:00,111368.8702,111139.0708,111139.0708
111455.8689,2025-06-22 19:11:00,111455.8689,111331.3293,111369.173
111431.9631,2025-06-22 19:12:00,111464.5833,111342.0392,111453.0912
111383.5859,2025-06-22 19:13:00,111520.1916,111383.5859,111467.1248
111356.6495,2025-06-22 19:14:00,111437.6828,111355.2272,111379.8595
111324.2682,2025-06-22 19:15:00,111375.9379,111298.2536,111334.2967
111235.3406,2025-06-22 19:16:00,111349.381,111134.7708,111346.2283
111265.012,2025-06-22 19:17:00,111284.5447,111159.1358,111231.7188
111353.1006,2025-06-22 19:18:00,111391.9856,111223.8871,111244.0636
111530.1041,2025-06-22 19:19:00,111530.1041,111361.2953,111366.4903
111447.9677,2025-06-22 19:20:00,111513.1799,111408.0731,111511.3257
111525.9715,2025-06-22 19:21:00,111581.2968,111422.596,111427.9353
111506.4443,2025-06-22 19:22:00,111510.0858,111412.0672,111505.5419
111466.6944,2025-06-22 19:23:00,111492.1216,111369.9451,111480.1165
111356.2821,2025-06-22 19:24:00,111436.3397,111325.7847,111436.3397
111321.4493,2025-06-22 19:25:00,111393.1528,111252.1313,111351.1171
111289.9813,2025-06-22 19:26:00,111421.4401,111289.7799,111345.7065
111207.5915,2025-06-22 19:27:00,111315.3479,111157.3689,111312.2968
111258.1939,2025-06-22 19:28:00,111330.7763,111186.6247,111214.8083
111258.5632,2025-06-22 19:29:00,111323.3543,111170.8139,111256.6667
111468.1415,2025-06-22 19:30:00,111468.1415,111214.0094,111223.6619
111312.9038,2025-06-22 19:31:00,111468.3884,111312.9038,111458.212
111275.5848,2025-06-22 19:32:00,111409.9653,111255.2689,111334.8501
111528.3978,2025-06-22 19:33:00,111568.4824,111316.0323,111316.0323
111443.7551,2025-06-22 19:34:00,111547.9469,111400.1105,111493.1589
111399.9003,2025-06-22 19:35:00,111477.2892,111387.6626,111427.1181
111283.871,2025-06-22 19:36:00,111395.3736,111264.5866,111394.8838
111161.0217,2025-06-22 19:37:00,111327.439,111161.0217,111287.1103
111191.6863,2025-06-22 19:38:00,111247.9251,111158.429,111196.009
111166.7921,2025-06-22 19:39:00,111226.6918,111107.8864,111221.281
111256.0358,2025-06-22 19:40:00,111313.5648,111179.9594,111184.6852
111276.3248,2025-06-22 19:41:00,111383.8705,111254.522,111254.522
111444.3391,2025-06-22 19:42:00,111473.247,111281.3844,111281.3844
111532.1873,2025-06-22 19:43:00,111571.8945,111439.7705,111469.8891
111672.944,2025-06-22 19:44:00,111721.7479,111524.3729,111524.3729
111809.512,2025-06-22 19:45:00,111809.512,111589.3014,111672.7164
112004.6585,2025-06-22 19:46:00,112092.8737,111817.4954,111823.8537
112110.7077,2025-06-22 19:47:00,112176.6152,111961.0317,111961.0317
112296.1558,2025-06-22 19:48:00,112365.6497,112097.2294,112097.2294
112336.9996,2025-06-22 19:49:00,112339.9913,112221.5056,112310.0307
112305.2987,2025-06-22 19:50:00,112371.779,112228.7925,112322.0612
112383.6374,2025-06-22 19:51:00,112383.6374,112235.5278,112329.8588
112380.2225,2025-06-22 19:52:00,112486.2677,112380.2225,112400.8017
112569.2621,2025-06-22 19:53:00,112584.516,112376.6143,112376.6143
112504.1604,2025-06-22 19:54:00,112609.4718,112476.0111,112590.4632
112592.3465,2025-06-22 19:55:00,112639.191,112504.5097,112523.5707
112644.7623,2025-06-22 19:56:00,112657.253,112572.0885,112592.3665
112668.8101,2025-06-22 19:57:00,112691.023,112585.4663,112639.569
112573.8778,2025-06-22 19:58:00,112686.36,112542.7257,112686.36
112641.653,2025-06-22 19:59:00,112731.9793,112576.8604,112607.6064
112652.1423,2025-06-22 20:00:00,112667.8331,112571.2348,112621.7945
112510.1268,2025-06-22 20:01:00,112656.7361,112493.0564,112585.7521
112375.8822,2025-06-22 20:02:00,112535.4514,112375.8822,112506.6029
112292.3836,2025-06-22 20:03:00,112384.7648,112292.3836,112320.8484
112177.1225,2025-06-22 20:04:00,112322.1239,112177.1225,112253.5759
112178.2938,2025-06-22 20:05:00,112218.5247,112122.5861,112176.1934
112198.6307,2025-06-22 20:06:00,112313.7301,112192.175,112192.365
112293.9393,2025-06-22 20:07:00,112312.4806,112174.3001,112174.3001
112319.2211,2025-06-22 20:08:00,112340.7075,112243.2638,112265.3745
112296.7384,2025-06-22 20:09:00,112417.342,112243.8117,112344.2905
112231.605,2025-06-22 20:10:00,112343.8101,112227.2494,112299.6131
112229.7617,2025-06-22 20:11:00,112311.2665,112167.9794,112194.0086
112398.237,2025-06-22 20:12:00,112398.237,112179.36,112228.1018
112466.0701,2025-06-22 20:13:00,112558.2047,112356.4118,112381.5533
112500.6026,2025-06-22 20:14:00,112552.1338,112421.0891,112456.6227
112508.9319,2025-06-22 20:15:00,112598.1156,112477.3609,112477.3609
112568.0384,2025-06-22 20:16:00,112613.8337,112510.678,112510.678
112430.4871,2025-06-22 20:17:00,112596.4274,112430.4871,112570.5307
112505.8066,2025-06-22 20:18:00,112545.0548,112386.3413,112390.7073
112427.1841,2025-06-22 20:19:00,112648.3764,112421.2054,112508.1982
112460.5753,2025-06-22 20:20:00,112528.3883,112405.0611,112450.1196
112490.0892,2025-06-22 20:21:00,112490.0892,112348.0195,112450.8344
112449.2165,2025-06-22 20:22:00,112538.301,112419.2305,112510.3192
112302.9937,2025-06-22 20:23:00,112467.6968,112302.9937,112437.141
112410.0519,2025-06-22 20:24:00,112441.3739,112294.6089,112302.7779
112386.6843,2025-06-22 20:25:00,112457.2086,112363.3029,112441.3791
112629.9895,2025-06-22 20:26:00,112629.9895,112412.0284,112412.0284
112768.4036,2025-06-22 20:27:00,112773.0134,112568.8086,112625.1062
112714.3368,2025-06-22 20:28:00,112759.5562,112620.7596,112747.7602
112700.6317,2025-06-22 20:29:00,112763.7067,112653.0347,112716.243
112795.5314,2025-06-22 20:30:00,112850.3435,112662.8964,112698.8427
113015.2591,2025-06-22 20:31:00,113015.2591,112820.0442,112820.0442
113030.0974,2025-06-22 20:32:00,113122.0754,113006.5118,113030.2896
112925.9872,2025-06-22 20:33:00,113032.6994,112890.0426,113032.6994
112962.4595,2025-06-22 20:34:00,112982.741,112878.908,112936.7553
112868.7318,2025-06-22 20:35:00,113032.5999,112841.5069,112977.2581
113187.8501,2025-06-22 20:36:00,113206.3816,112905.0981,112905.0981
113096.3514,2025-06-22 20:37:00,113227.5032,113080.3386,113175.5091
113199.0874,2025-06-22 20:38:00,113199.0874,113075.0499,113075.0499
113043.5255,2025-06-22 20:39:00,113212.7037,113043.5255,113212.7037
112977.3061,2025-06-22 20:40:00,113120.1704,112959.6142,113025.7778
113035.5367,2025-06-22 20:41:00,113063.4396,112926.35,112972.0387
113093.2422,2025-06-22 20:42:00,113210.9181,113018.072,113032.6772
113122.3323,2025-06-22 20:43:00,113174.3286,113027.8407,113125.5477
112996.6599,2025-06-22 20:44:00,113176.8547,112947.4046,113169.7729
113021.3726,2025-06-22 20:45:00,113060.2438,112955.5619,113015.7741
113091.8483,2025-06-22 20:46:00,113123.7678,112952.9141,112997.8946
113179.6068,2025-06-22 20:47:00,113211.6741,113032.3367,113070.2719
113057.0901,2025-06-22 20:48:00,113224.1474,113025.3341,113192.0045
113372.9231,2025-06-22 20:49:00,113372.9231,113070.921,113070.921
113311.0357,2025-06-22 20:50:00,113485.3041,113311.0357,113393.704
113259.904,2025-06-22 20:51:00,113407.3627,113259.904,113313.1699
113319.5667,2025-06-22 20:52:00,113375.7161,113285.8212,113310.4451
113282.6558,2025-06-22 20:53:00,113339.1124,113243.5617,113339.1124
113329.2329,2025-06-22 20:54:00,113370.125,113243.5819,113301.1805
113178.0984,2025-06-22 20:55:00,113326.8256,113157.5189,113326.8256
113325.0064,2025-06-22 20:56:00,113385.5018,113146.8644,113212.8363
113367.0263,2025-06-22 20:57:00,113367.0263,113362.7142,113362.7142
